0.0000158671	0.3224434719734167
0.0000175358	0.35635397998572144
0.0000193801	0.39383294560392346
0.0000214183	0.4352482744499262
0.0000236709	0.4810240952679138
0.0000261604	0.531609179617775
0.0000289117	0.5875187351246626
0.0000319524	0.6493032943453351
0.0000353128	0.7175832741510466
0.0000390267	0.7930453321537122
0.0000431312	0.8764431581705268
0.0000476673	0.9686008102401981
0.0000526805	1.0704593841699777
0.000058221	1.1830090242900944
0.0000643441	1.3073901810603852
0.0000711113	1.4448514482387809
0.0000785901	1.5967485929513496
0.0000868555	1.7645834711683441
0.0000959902	1.950059934349391
0.000106086	2.155000510645349
0.000117243	2.3814446611653475
0.000129573	2.631627474462321
0.000143201	2.908039897085296
0.000158261	3.213369823878412
0.000174906	3.5506520745966594
0.0001933	3.923159581586977
0.00021363	4.334542095393066
0.000236098	4.788795611049289
0.000260928	5.290246056263171
0.00028837	5.8437368044545135
0.000318699	6.454444781640868
0.000352216	7.128088827060421
0.000389259	7.870906244647215
0.000430198	8.68961853033151
0.000475443	9.591557918600468
0.000525445	10.584548652241159
0.000580707	11.677136156646348
0.00064178	12.87831948647528
0.000709277	14.198083255886095
0.000783872	15.64639580331779
0.000866313	17.2342722713272
0.000957424	18.973168967469903
0.00105812	20.874631768404193
0.0011694	22.95092372905001
0.00129239	25.214005836942736
0.00142831	27.675547326752742
0.00157852	30.347216060286893
0.00174454	33.24023912029533
0.00192801	36.363212652889466
0.00213079	39.72432519037359
0.00235488	43.328736360033176
0.00260255	47.17959126190678
0.00287626	51.274727779468456
0.00317876	55.60842993136598
0.00351307	60.16925004387359
0.00388254	64.93949541150747
0.00429088	69.89257891889476
0.00474215	74.99427161169676
0.00524089	80.20040625143993
0.00579208	85.45565474711198
0.00640123	90.69122519854704
0.00707446	95.82780841256641
0.00781848	100.76872843421616
0.00864076	105.40461102037527
0.00954952	109.61122197941827
0.0105538	113.2470365728116
0.0116638	116.16369634197993
0.0128905	118.19942060321863
0.0142462	119.19030466811296
0.0157445	118.98128463751718
0.0174004	117.44384055401706
0.0192304	114.48940600184696
0.0212528	110.1003864488074
0.023488	104.35584970598782
0.0259583	97.45429401557232
0.0286883	89.73101646563036
0.0317055	81.64021704140721
0.03504	73.71195426725579
0.0387252	66.4715859980081
0.042798	60.32725498854267
0.0472991	55.44498652114462
0.0522736	51.63405301238543
0.0577712	48.295296956304554
0.0638471	44.54573258055536
0.0705619	39.65167463622534
0.077983	33.67324981535873
0.0861845	27.714578244832428
0.0952486	23.199855438935263
0.105266	20.614436657731485
0.116337	18.871250088804857
0.128572	16.296057021819852
0.142094	12.992813307739812
0.157038	10.70052998642054
0.173554	9.534416871595548
0.191807	7.961743762371236
0.21198	6.350487374122738
0.234274	5.463285234602412
0.258913	4.446659112856956
0.286143	3.6601214313152415
0.316237	3.00715501018685
0.349495	2.455176611717962
0.386252	1.9940546426954855
0.426875	1.6230551701989453
0.47177	1.3118072812550394
0.521386	1.0580831405188387
0.576221	0.8515179765077806
0.636822	0.6834762674561744
0.703798	0.5472352597732677
0.777817	0.43711688665921555
0.85962	0.34837122887572314
0.950027	0.2770593495680382
1.04994	0.2198931070567968
1.16037	0.17418838743747914
1.2824	0.13772550144184867
1.41727	0.10870670432151494
1.56633	0.085657426362784
1.73106	0.06738848464181274
1.91312	0.0529348282244023
2.11432	0.041520079905219026
2.33669	0.032520545115925954
2.58244	0.025437436564315342
2.85404	0.019870774149772962
3.1542	0.015503053556152412
3.48593	0.012081091948942316
3.85255	0.009403843860036098
4.25773	0.007311886213914757
4.70552	0.0056793361742610935
5.2004	0.004406711033901118
5.74733	0.003415871460563489
6.35178	0.0026453318285707523
7.0198	0.0020467900765405497
7.75808	0.0015823137338066078
8.57401	0.0012221778556435934
9.47575	0.000943228958533979
10.4723	0.0007273754521796148
11.5737	0.000560511259674112
12.7909	0.0004315930267300389
14.1362	0.000332087923617155
15.6229	0.00025535030671045657
17.2659	0.00019620847463796258
19.0818	0.00015066939652430675
21.0887	0.00011562355206781666
23.3066	0.00008867330983129038
25.7577	0.00006796261461810942
28.4667	0.00005205797226744957
31.4606	0.00003985076992065411
34.7693	0.000030487902217281693
38.426	0.00002331108255648902
42.4673	0.000017812593401934183
46.9337	0.000013603014404575504
51.8697	0.000010381688503763606
